Trans_Date,Src,Tgt,Amount
2020-04-24,NijoMuromachi,NijoKarasuma,99
2020-04-24,NijoKarasuma,NijoMuromachi,96
2020-04-24,NijoKarasuma,SanjoKarasuma,108
2020-04-24,SanjoKarasuma,NijoKarasuma,116
2020-04-24,NijoKarasuma,NijoKurumaya,104
2020-04-24,NijoKurumaya,NijoKarasuma,116
2020-04-24,NijoKurumaya,SanjoKurumaya,93
2020-04-24,SanjoKurumaya,NijoKurumaya,95
2020-04-24,SanjoHorikawa,ShijoHorikawa,87
2020-04-24,ShijoHorikawa,SanjoHorikawa,91
2020-04-24,SanjoHorikawa,SanjoShinmachi,97
2020-04-24,SanjoShinmachi,SanjoHorikawa,85
2020-04-24,SanjoShinmachi,ShijoShinmachi,110
2020-04-24,ShijoShinmachi,SanjoShinmachi,103
2020-04-24,SanjoShinmachi,SanjoMuromachi,113
2020-04-24,SanjoMuromachi,SanjoShinmachi,92
2020-04-24,SanjoMuromachi,ShijoMuromachi,102
2020-04-24,ShijoMuromachi,SanjoMuromachi,120
2020-04-24,SanjoMuromachi,SanjoKarasuma,101
2020-04-24,SanjoKarasuma,SanjoMuromachi,116
2020-04-24,SanjoKarasuma,ShijoKarasuma,116
2020-04-24,ShijoKarasuma,SanjoKarasuma,123
2020-04-24,SanjoKarasuma,SanjoKurumaya,102
2020-04-24,SanjoKurumaya,SanjoKarasuma,104
2020-04-24,SanjoKurumaya,ShijoKurumaya,103
2020-04-24,ShijoKurumaya,SanjoKurumaya,99
2020-04-24,ShijoHorikawa,GojoHorikawa,99
2020-04-24,GojoHorikawa,ShijoHorikawa,89
2020-04-24,ShijoHorikawa,ShijoShinmachi,94
2020-04-24,ShijoShinmachi,ShijoHorikawa,109
2020-04-24,ShijoShinmachi,GojoShinmachi,109
2020-04-24,GojoShinmachi,ShijoShinmachi,100
2020-04-24,ShijoShinmachi,ShijoMuromachi,92
2020-04-24,ShijoMuromachi,ShijoShinmachi,97
2020-04-24,ShijoMuromachi,GojoMuromachi,114
2020-04-24,GojoMuromachi,ShijoMuromachi,98
2020-04-24,ShijoMuromachi,ShijoKarasuma,99
2020-04-24,ShijoKarasuma,ShijoMuromachi,105
2020-04-24,ShijoKarasuma,GojoKarasuma,106
2020-04-24,GojoKarasuma,ShijoKarasuma,124
2020-04-24,ShijoKarasuma,ShijoKurumaya,114
2020-04-24,ShijoKurumaya,ShijoKarasuma,110
2020-04-24,ShijoKurumaya,GojoKurumaya,99
2020-04-24,GojoKurumaya,ShijoKurumaya,96
2020-04-24,GojoHorikawa,GojoShinmachi,86
2020-04-24,GojoShinmachi,GojoHorikawa,99
2020-04-24,GojoShinmachi,GojoMuromachi,88
2020-04-24,GojoMuromachi,GojoShinmachi,100
2020-04-24,GojoMuromachi,GojoKarasuma,110
2020-04-24,GojoKarasuma,GojoMuromachi,101
2020-04-24,GojoKarasuma,GojoKurumaya,123
2020-04-24,GojoKurumaya,GojoKarasuma,115
2020-04-25,IchijoHorikawa,NijoHorikawa,75
2020-04-25,NijoHorikawa,IchijoHorikawa,73
2020-04-25,IchijoHorikawa,IchijoShinmachi,93
2020-04-25,IchijoShinmachi,IchijoHorikawa,98
2020-04-25,IchijoShinmachi,NijoShinmachi,102
2020-04-25,NijoShinmachi,IchijoShinmachi,105
2020-04-25,IchijoShinmachi,IchijoMuromachi,91
2020-04-25,IchijoMuromachi,IchijoShinmachi,97
2020-04-25,IchijoMuromachi,NijoMuromachi,82
2020-04-25,NijoMuromachi,IchijoMuromachi,89
2020-04-25,IchijoMuromachi,IchijoKarasuma,87
2020-04-25,IchijoKarasuma,IchijoMuromachi,96
2020-04-25,IchijoKarasuma,NijoKarasuma,105
2020-04-25,NijoKarasuma,IchijoKarasuma,87
2020-04-25,IchijoKarasuma,IchijoKurumaya,100
2020-04-25,IchijoKurumaya,IchijoKarasuma,88
2020-04-25,IchijoKurumaya,NijoKurumaya,108
2020-04-25,NijoKurumaya,IchijoKurumaya,86
2020-04-25,NijoHorikawa,SanjoHorikawa,95
2020-04-25,SanjoHorikawa,NijoHorikawa,91
2020-04-25,NijoHorikawa,NijoShinmachi,84
2020-04-25,NijoShinmachi,NijoHorikawa,89
2020-04-25,NijoShinmachi,SanjoShinmachi,87
2020-04-25,SanjoShinmachi,NijoShinmachi,92
2020-04-25,NijoShinmachi,NijoMuromachi,109
2020-04-25,NijoMuromachi,NijoShinmachi,101
2020-04-25,NijoMuromachi,SanjoMuromachi,109
2020-04-25,SanjoMuromachi,NijoMuromachi,108
2020-04-25,NijoMuromachi,NijoKarasuma,88
2020-04-25,NijoKarasuma,NijoMuromachi,106
2020-04-25,NijoKarasuma,SanjoKarasuma,100
2020-04-25,SanjoKarasuma,NijoKarasuma,94
2020-04-25,NijoKarasuma,NijoKurumaya,109
2020-04-25,NijoKurumaya,NijoKarasuma,120
2020-04-25,NijoKurumaya,SanjoKurumaya,110
2020-04-25,SanjoKurumaya,NijoKurumaya,92
2020-04-25,SanjoHorikawa,ShijoHorikawa,107
2020-04-25,ShijoHorikawa,SanjoHorikawa,101
2020-04-25,SanjoHorikawa,SanjoShinmachi,81
2020-04-25,SanjoShinmachi,SanjoHorikawa,101
2020-04-25,SanjoShinmachi,ShijoShinmachi,88
2020-04-25,ShijoShinmachi,SanjoShinmachi,109
2020-04-25,SanjoShinmachi,SanjoMuromachi,85
2020-04-25,SanjoMuromachi,SanjoShinmachi,103
2020-04-25,SanjoMuromachi,ShijoMuromachi,93
2020-04-25,ShijoMuromachi,SanjoMuromachi,117
2020-04-25,SanjoMuromachi,SanjoKarasuma,118
2020-04-25,SanjoKarasuma,SanjoMuromachi,93
2020-04-25,SanjoKarasuma,ShijoKarasuma,102
2020-04-25,ShijoKarasuma,SanjoKarasuma,109
2020-04-25,SanjoKarasuma,SanjoKurumaya,112
2020-04-25,SanjoKurumaya,SanjoKarasuma,116
2020-04-25,SanjoKurumaya,ShijoKurumaya,102
2020-04-25,ShijoKurumaya,SanjoKurumaya,119
2020-04-25,ShijoHorikawa,GojoHorikawa,109
2020-04-25,GojoHorikawa,ShijoHorikawa,101
2020-04-25,ShijoHorikawa,ShijoShinmachi,104
2020-04-25,ShijoShinmachi,ShijoHorikawa,96
2020-04-25,ShijoShinmachi,GojoShinmachi,94
2020-04-25,GojoShinmachi,ShijoShinmachi,103
2020-04-25,ShijoShinmachi,ShijoMuromachi,100
2020-04-25,ShijoMuromachi,ShijoShinmachi,90
2020-04-25,ShijoMuromachi,GojoMuromachi,100
2020-04-25,GojoMuromachi,ShijoMuromachi,111
2020-04-25,ShijoMuromachi,ShijoKarasuma,116
2020-04-25,ShijoKarasuma,ShijoMuromachi,95
2020-04-25,ShijoKarasuma,GojoKarasuma,120
2020-04-25,GojoKarasuma,ShijoKarasuma,126
2020-04-25,ShijoKarasuma,ShijoKurumaya,126
2020-04-25,ShijoKurumaya,ShijoKarasuma,124
2020-04-25,ShijoKurumaya,GojoKurumaya,117
2020-04-25,GojoKurumaya,ShijoKurumaya,96
2020-04-25,GojoHorikawa,GojoShinmachi,86
2020-04-25,GojoShinmachi,GojoHorikawa,101
2020-04-25,GojoShinmachi,GojoMuromachi,110
2020-04-25,GojoMuromachi,GojoShinmachi,94
2020-04-25,GojoMuromachi,GojoKarasuma,97
2020-04-25,GojoKarasuma,GojoMuromachi,99
2020-04-25,GojoKarasuma,GojoKurumaya,113
2020-04-25,GojoKurumaya,GojoKarasuma,125
2020-04-26,IchijoHorikawa,NijoHorikawa,92
2020-04-26,NijoHorikawa,IchijoHorikawa,97
2020-04-26,IchijoHorikawa,IchijoShinmachi,91
2020-04-26,IchijoShinmachi,IchijoHorikawa,99
2020-04-26,IchijoShinmachi,NijoShinmachi,90
2020-04-26,NijoShinmachi,IchijoShinmachi,89
2020-04-26,IchijoShinmachi,IchijoMuromachi,90
2020-04-26,IchijoMuromachi,IchijoShinmachi,99
2020-04-26,IchijoMuromachi,NijoMuromachi,92
2020-04-26,NijoMuromachi,IchijoMuromachi,95
2020-04-26,IchijoMuromachi,IchijoKarasuma,107
2020-04-26,IchijoKarasuma,IchijoMuromachi,90
2020-04-26,IchijoKarasuma,NijoKarasuma,103
2020-04-26,NijoKarasuma,IchijoKarasuma,91
2020-04-26,IchijoKarasuma,IchijoKurumaya,103
2020-04-26,IchijoKurumaya,IchijoKarasuma,103
2020-04-26,IchijoKurumaya,NijoKurumaya,109
2020-04-26,NijoKurumaya,IchijoKurumaya,83
2020-04-26,NijoHorikawa,SanjoHorikawa,102
2020-04-26,SanjoHorikawa,NijoHorikawa,90
2020-04-26,NijoHorikawa,NijoShinmachi,85
2020-04-26,NijoShinmachi,NijoHorikawa,95
2020-04-26,NijoShinmachi,SanjoShinmachi,93
2020-04-26,SanjoShinmachi,NijoShinmachi,98
2020-04-26,NijoShinmachi,NijoMuromachi,84
2020-04-26,NijoMuromachi,NijoShinmachi,102
2020-04-26,NijoMuromachi,SanjoMuromachi,111
2020-04-26,SanjoMuromachi,NijoMuromachi,106
2020-04-26,NijoMuromachi,NijoKarasuma,90
2020-04-26,NijoKarasuma,NijoMuromachi,89
2020-04-26,NijoKarasuma,SanjoKarasuma,114
2020-04-26,SanjoKarasuma,NijoKarasuma,100
2020-04-26,NijoKarasuma,NijoKurumaya,110
2020-04-26,NijoKurumaya,NijoKarasuma,99
2020-04-26,NijoKurumaya,SanjoKurumaya,105
2020-04-26,SanjoKurumaya,NijoKurumaya,103
2020-04-26,SanjoHorikawa,ShijoHorikawa,94
2020-04-26,ShijoHorikawa,SanjoHorikawa,103
2020-04-26,SanjoHorikawa,SanjoShinmachi,109
2020-04-26,SanjoShinmachi,SanjoHorikawa,104
2020-04-26,SanjoShinmachi,ShijoShinmachi,110
2020-04-26,ShijoShinmachi,SanjoShinmachi,111
2020-04-26,SanjoShinmachi,SanjoMuromachi,100
2020-04-26,SanjoMuromachi,SanjoShinmachi,106
2020-04-26,SanjoMuromachi,ShijoMuromachi,113
2020-04-26,ShijoMuromachi,SanjoMuromachi,103
2020-04-26,SanjoMuromachi,SanjoKarasuma,104
2020-04-26,SanjoKarasuma,SanjoMuromachi,96
2020-04-26,SanjoKarasuma,ShijoKarasuma,124
2020-04-26,ShijoKarasuma,SanjoKarasuma,120
2020-04-26,SanjoKarasuma,SanjoKurumaya,105
2020-04-26,SanjoKurumaya,SanjoKarasuma,98
2020-04-26,SanjoKurumaya,ShijoKurumaya,101
2020-04-26,ShijoKurumaya,SanjoKurumaya,103
2020-04-26,ShijoHorikawa,GojoHorikawa,109
2020-04-26,GojoHorikawa,ShijoHorikawa,94
2020-04-26,ShijoHorikawa,ShijoShinmachi,110
2020-04-26,ShijoShinmachi,ShijoHorikawa,85
2020-04-26,ShijoShinmachi,GojoShinmachi,101
2020-04-26,GojoShinmachi,ShijoShinmachi,117
2020-04-26,ShijoShinmachi,ShijoMuromachi,105
2020-04-26,ShijoMuromachi,ShijoShinmachi,109
2020-04-26,ShijoMuromachi,GojoMuromachi,123
2020-04-26,GojoMuromachi,ShijoMuromachi,118
2020-04-26,ShijoMuromachi,ShijoKarasuma,97
2020-04-26,ShijoKarasuma,ShijoMuromachi,108
2020-04-26,ShijoKarasuma,GojoKarasuma,104
2020-04-26,GojoKarasuma,ShijoKarasuma,101
2020-04-26,ShijoKarasuma,ShijoKurumaya,124
2020-04-26,ShijoKurumaya,ShijoKarasuma,125
2020-04-26,ShijoKurumaya,GojoKurumaya,117
2020-04-26,GojoKurumaya,ShijoKurumaya,120
2020-04-26,GojoHorikawa,GojoShinmachi,80
2020-04-26,GojoShinmachi,GojoHorikawa,101
2020-04-26,GojoShinmachi,GojoMuromachi,93
2020-04-26,GojoMuromachi,GojoShinmachi,93
2020-04-26,GojoMuromachi,GojoKarasuma,109
2020-04-26,GojoKarasuma,GojoMuromachi,106
2020-04-26,GojoKarasuma,GojoKurumaya,112
2020-04-26,GojoKurumaya,GojoKarasuma,124
2020-04-27,IchijoHorikawa,NijoHorikawa,90
2020-04-27,NijoHorikawa,IchijoHorikawa,70
2020-04-27,IchijoHorikawa,IchijoShinmachi,78
2020-04-27,IchijoShinmachi,IchijoHorikawa,87
2020-04-27,IchijoShinmachi,NijoShinmachi,88
2020-04-27,NijoShinmachi,IchijoShinmachi,93
2020-04-27,IchijoShinmachi,IchijoMuromachi,102
2020-04-27,IchijoMuromachi,IchijoShinmachi,91
2020-04-27,IchijoMuromachi,NijoMuromachi,106
2020-04-27,NijoMuromachi,IchijoMuromachi,109
2020-04-27,IchijoMuromachi,IchijoKarasuma,108
2020-04-27,IchijoKarasuma,IchijoMuromachi,92
2020-04-27,IchijoKarasuma,NijoKarasuma,89
2020-04-27,NijoKarasuma,IchijoKarasuma,99
2020-04-27,IchijoKarasuma,IchijoKurumaya,115
2020-04-27,IchijoKurumaya,IchijoKarasuma,86
2020-04-27,IchijoKurumaya,NijoKurumaya,82
2020-04-27,NijoKurumaya,IchijoKurumaya,81
2020-04-27,NijoHorikawa,SanjoHorikawa,75
2020-04-27,SanjoHorikawa,NijoHorikawa,78
2020-04-27,NijoHorikawa,NijoShinmachi,81
2020-04-27,NijoShinmachi,NijoHorikawa,86
2020-04-27,NijoShinmachi,SanjoShinmachi,104
2020-04-27,SanjoShinmachi,NijoShinmachi,93
2020-04-27,NijoShinmachi,NijoMuromachi,102
2020-04-27,NijoMuromachi,NijoShinmachi,84
2020-04-27,NijoMuromachi,SanjoMuromachi,90
2020-04-27,SanjoMuromachi,NijoMuromachi,103
2020-04-27,NijoMuromachi,NijoKarasuma,115
2020-04-27,NijoKarasuma,NijoMuromachi,111
2020-04-27,NijoKarasuma,SanjoKarasuma,94
2020-04-27,SanjoKarasuma,NijoKarasuma,111
2020-04-27,NijoKarasuma,NijoKurumaya,96
2020-04-27,NijoKurumaya,NijoKarasuma,102
2020-04-27,NijoKurumaya,SanjoKurumaya,98
2020-04-27,SanjoKurumaya,NijoKurumaya,96
2020-04-27,SanjoHorikawa,ShijoHorikawa,88
2020-04-27,ShijoHorikawa,SanjoHorikawa,98
2020-04-27,SanjoHorikawa,SanjoShinmachi,102
2020-04-27,SanjoShinmachi,SanjoHorikawa,91
2020-04-27,SanjoShinmachi,ShijoShinmachi,92
2020-04-27,ShijoShinmachi,SanjoShinmachi,91
2020-04-27,SanjoShinmachi,SanjoMuromachi,103
2020-04-27,SanjoMuromachi,SanjoShinmachi,97
2020-04-27,SanjoMuromachi,ShijoMuromachi,96
2020-04-27,ShijoMuromachi,SanjoMuromachi,99
2020-04-27,SanjoMuromachi,SanjoKarasuma,113
2020-04-27,SanjoKarasuma,SanjoMuromachi,103
2020-04-27,SanjoKarasuma,ShijoKarasuma,122
2020-04-27,ShijoKarasuma,SanjoKarasuma,103
2020-04-27,SanjoKarasuma,SanjoKurumaya,117
2020-04-27,SanjoKurumaya,SanjoKarasuma,123
2020-04-27,SanjoKurumaya,ShijoKurumaya,98
2020-04-27,ShijoKurumaya,SanjoKurumaya,91
2020-04-27,ShijoHorikawa,GojoHorikawa,105
2020-04-27,GojoHorikawa,ShijoHorikawa,101
2020-04-27,ShijoHorikawa,ShijoShinmachi,96
2020-04-27,ShijoShinmachi,ShijoHorikawa,107
2020-04-27,ShijoShinmachi,GojoShinmachi,109
2020-04-27,GojoShinmachi,ShijoShinmachi,104
2020-04-27,ShijoShinmachi,ShijoMuromachi,92
2020-04-27,ShijoMuromachi,ShijoShinmachi,90
2020-04-27,ShijoMuromachi,GojoMuromachi,104
2020-04-27,GojoMuromachi,ShijoMuromachi,120
2020-04-27,ShijoMuromachi,ShijoKarasuma,117
2020-04-27,ShijoKarasuma,ShijoMuromachi,120
2020-04-27,ShijoKarasuma,GojoKarasuma,118
2020-04-27,GojoKarasuma,ShijoKarasuma,127
2020-04-27,ShijoKarasuma,ShijoKurumaya,104
2020-04-27,ShijoKurumaya,ShijoKarasuma,126
2020-04-27,ShijoKurumaya,GojoKurumaya,99
2020-04-27,GojoKurumaya,ShijoKurumaya,99
2020-04-27,GojoHorikawa,GojoShinmachi,89
2020-04-27,GojoShinmachi,GojoHorikawa,110
2020-04-27,GojoShinmachi,GojoMuromachi,92
2020-04-27,GojoMuromachi,GojoShinmachi,93
2020-04-27,GojoMuromachi,GojoKarasuma,108
2020-04-27,GojoKarasuma,GojoMuromachi,108
2020-04-27,GojoKarasuma,GojoKurumaya,120
2020-04-27,GojoKurumaya,GojoKarasuma,108
2020-04-28,IchijoHorikawa,NijoHorikawa,78
2020-04-28,NijoHorikawa,IchijoHorikawa,96
2020-04-28,IchijoHorikawa,IchijoShinmachi,73
2020-04-28,IchijoShinmachi,IchijoHorikawa,88
2020-04-28,IchijoShinmachi,NijoShinmachi,92
2020-04-28,NijoShinmachi,IchijoShinmachi,76
2020-04-28,IchijoShinmachi,IchijoMuromachi,104
2020-04-28,IchijoMuromachi,IchijoShinmachi,101
2020-04-28,IchijoMuromachi,NijoMuromachi,88
2020-04-28,NijoMuromachi,IchijoMuromachi,97
2020-04-28,IchijoMuromachi,IchijoKarasuma,108
2020-04-28,IchijoKarasuma,IchijoMuromachi,98
2020-04-28,IchijoKarasuma,NijoKarasuma,98
2020-04-28,NijoKarasuma,IchijoKarasuma,97
2020-04-28,IchijoKarasuma,IchijoKurumaya,87
2020-04-28,IchijoKurumaya,IchijoKarasuma,89
2020-04-28,IchijoKurumaya,NijoKurumaya,109
2020-04-28,NijoKurumaya,IchijoKurumaya,103
2020-04-28,NijoHorikawa,SanjoHorikawa,98
2020-04-28,SanjoHorikawa,NijoHorikawa,89
2020-04-28,NijoHorikawa,NijoShinmachi,82
2020-04-28,NijoShinmachi,NijoHorikawa,105
2020-04-28,NijoShinmachi,SanjoShinmachi,93
2020-04-28,SanjoShinmachi,NijoShinmachi,88
2020-04-28,NijoShinmachi,NijoMuromachi,104
2020-04-28,NijoMuromachi,NijoShinmachi,110
2020-04-28,NijoMuromachi,SanjoMuromachi,91
2020-04-28,SanjoMuromachi,NijoMuromachi,101
2020-04-28,NijoMuromachi,NijoKarasuma,100
2020-04-28,NijoKarasuma,NijoMuromachi,114
2020-04-28,NijoKarasuma,SanjoKarasuma,115
2020-04-28,SanjoKarasuma,NijoKarasuma,112
2020-04-28,NijoKarasuma,NijoKurumaya,111
2020-04-28,NijoKurumaya,NijoKarasuma,90
2020-04-28,NijoKurumaya,SanjoKurumaya,98
2020-04-28,SanjoKurumaya,NijoKurumaya,96
2020-04-28,SanjoHorikawa,ShijoHorikawa,107
2020-04-28,ShijoHorikawa,SanjoHorikawa,93
2020-04-28,SanjoHorikawa,SanjoShinmachi,87
2020-04-28,SanjoShinmachi,SanjoHorikawa,90
2020-04-28,SanjoShinmachi,ShijoShinmachi,101
2020-04-28,ShijoShinmachi,SanjoShinmachi,104
2020-04-28,SanjoShinmachi,SanjoMuromachi,86
2020-04-28,SanjoMuromachi,SanjoShinmachi,111
2020-04-28,SanjoMuromachi,ShijoMuromachi,99
2020-04-28,ShijoMuromachi,SanjoMuromachi,105
2020-04-28,SanjoMuromachi,SanjoKarasuma,113
2020-04-28,SanjoKarasuma,SanjoMuromachi,95
2020-04-28,SanjoKarasuma,ShijoKarasuma,120
2020-04-28,ShijoKarasuma,SanjoKarasuma,96
2020-04-28,SanjoKarasuma,SanjoKurumaya,95
2020-04-28,SanjoKurumaya,SanjoKarasuma,115
2020-04-28,SanjoKurumaya,ShijoKurumaya,93
2020-04-28,ShijoKurumaya,SanjoKurumaya,104
2020-04-28,ShijoHorikawa,GojoHorikawa,96
2020-04-28,GojoHorikawa,ShijoHorikawa,110
2020-04-28,ShijoHorikawa,ShijoShinmachi,85
2020-04-28,ShijoShinmachi,ShijoHorikawa,99
2020-04-28,ShijoShinmachi,GojoShinmachi,115
2020-04-28,GojoShinmachi,ShijoShinmachi,90
2020-04-28,ShijoShinmachi,ShijoMuromachi,108
2020-04-28,ShijoMuromachi,ShijoShinmachi,109
2020-04-28,ShijoMuromachi,GojoMuromachi,114
2020-04-28,GojoMuromachi,ShijoMuromachi,95
2020-04-28,ShijoMuromachi,ShijoKarasuma,100
2020-04-28,ShijoKarasuma,ShijoMuromachi,110
2020-04-28,ShijoKarasuma,GojoKarasuma,103
2020-04-28,GojoKarasuma,ShijoKarasuma,126
2020-04-28,ShijoKarasuma,ShijoKurumaya,113
2020-04-28,ShijoKurumaya,ShijoKarasuma,124
2020-04-28,ShijoKurumaya,GojoKurumaya,95
2020-04-28,GojoKurumaya,ShijoKurumaya,112
2020-04-28,GojoHorikawa,GojoShinmachi,100
2020-04-28,GojoShinmachi,GojoHorikawa,94
2020-04-28,GojoShinmachi,GojoMuromachi,114
2020-04-28,GojoMuromachi,GojoShinmachi,108
2020-04-28,GojoMuromachi,GojoKarasuma,120
2020-04-28,GojoKarasuma,GojoMuromachi,102
2020-04-28,GojoKarasuma,GojoKurumaya,110
2020-04-28,GojoKurumaya,GojoKarasuma,120
2020-04-29,IchijoHorikawa,NijoHorikawa,77
2020-04-29,NijoHorikawa,IchijoHorikawa,74
2020-04-29,IchijoHorikawa,IchijoShinmachi,81
2020-04-29,IchijoShinmachi,IchijoHorikawa,94
2020-04-29,IchijoShinmachi,NijoShinmachi,83
2020-04-29,NijoShinmachi,IchijoShinmachi,99
2020-04-29,IchijoShinmachi,IchijoMuromachi,101
2020-04-29,IchijoMuromachi,IchijoShinmachi,83
2020-04-29,IchijoMuromachi,NijoMuromachi,80
2020-04-29,NijoMuromachi,IchijoMuromachi,110
2020-04-29,IchijoMuromachi,IchijoKarasuma,99
2020-04-29,IchijoKarasuma,IchijoMuromachi,89
2020-04-29,IchijoKarasuma,NijoKarasuma,97
2020-04-29,NijoKarasuma,IchijoKarasuma,85
2020-04-29,IchijoKarasuma,IchijoKurumaya,85
2020-04-29,IchijoKurumaya,IchijoKarasuma,92
2020-04-29,IchijoKurumaya,NijoKurumaya,83
2020-04-29,NijoKurumaya,IchijoKurumaya,90
2020-04-29,NijoHorikawa,SanjoHorikawa,98
2020-04-29,SanjoHorikawa,NijoHorikawa,86
2020-04-29,NijoHorikawa,NijoShinmachi,85
2020-04-29,NijoShinmachi,NijoHorikawa,75
2020-04-29,NijoShinmachi,SanjoShinmachi,103
2020-04-29,SanjoShinmachi,NijoShinmachi,91
2020-04-29,NijoShinmachi,NijoMuromachi,95
2020-04-29,NijoMuromachi,NijoShinmachi,94
2020-04-29,NijoMuromachi,SanjoMuromachi,102
2020-04-29,SanjoMuromachi,NijoMuromachi,107
2020-04-29,NijoMuromachi,NijoKarasuma,107
2020-04-29,NijoKarasuma,NijoMuromachi,113
2020-04-29,NijoKarasuma,SanjoKarasuma,96
2020-04-29,SanjoKarasuma,NijoKarasuma,115
2020-04-29,NijoKarasuma,NijoKurumaya,90
2020-04-29,NijoKurumaya,NijoKarasuma,97
2020-04-29,NijoKurumaya,SanjoKurumaya,115
2020-04-29,SanjoKurumaya,NijoKurumaya,103
2020-04-29,SanjoHorikawa,ShijoHorikawa,108
2020-04-29,ShijoHorikawa,SanjoHorikawa,101
2020-04-29,SanjoHorikawa,SanjoShinmachi,107
2020-04-29,SanjoShinmachi,SanjoHorikawa,80
2020-04-29,SanjoShinmachi,ShijoShinmachi,96
2020-04-29,ShijoShinmachi,SanjoShinmachi,87
2020-04-29,SanjoShinmachi,SanjoMuromachi,107
2020-04-29,SanjoMuromachi,SanjoShinmachi,85
2020-04-29,SanjoMuromachi,ShijoMuromachi,96
2020-04-29,ShijoMuromachi,SanjoMuromachi,100
2020-04-29,SanjoMuromachi,SanjoKarasuma,103
2020-04-29,SanjoKarasuma,SanjoMuromachi,109
2020-04-29,SanjoKarasuma,ShijoKarasuma,98
2020-04-29,ShijoKarasuma,SanjoKarasuma,108
2020-04-29,SanjoKarasuma,SanjoKurumaya,99
2020-04-29,SanjoKurumaya,SanjoKarasuma,124
2020-04-29,SanjoKurumaya,ShijoKurumaya,99
2020-04-29,ShijoKurumaya,SanjoKurumaya,96
2020-04-29,ShijoHorikawa,GojoHorikawa,94
2020-04-29,GojoHorikawa,ShijoHorikawa,106
2020-04-29,ShijoHorikawa,ShijoShinmachi,93
2020-04-29,ShijoShinmachi,ShijoHorikawa,108
2020-04-29,ShijoShinmachi,GojoShinmachi,93
2020-04-29,GojoShinmachi,ShijoShinmachi,105
2020-04-29,ShijoShinmachi,ShijoMuromachi,110
2020-04-29,ShijoMuromachi,ShijoShinmachi,91
2020-04-29,ShijoMuromachi,GojoMuromachi,102
2020-04-29,GojoMuromachi,ShijoMuromachi,113
2020-04-29,ShijoMuromachi,ShijoKarasuma,96
2020-04-29,ShijoKarasuma,ShijoMuromachi,120
2020-04-29,ShijoKarasuma,GojoKarasuma,100
2020-04-29,GojoKarasuma,ShijoKarasuma,118
2020-04-29,ShijoKarasuma,ShijoKurumaya,107
2020-04-29,ShijoKurumaya,ShijoKarasuma,122
2020-04-29,ShijoKurumaya,GojoKurumaya,121
2020-04-29,GojoKurumaya,ShijoKurumaya,110
2020-04-29,GojoHorikawa,GojoShinmachi,86
2020-04-29,GojoShinmachi,GojoHorikawa,98
2020-04-29,GojoShinmachi,GojoMuromachi,109
2020-04-29,GojoMuromachi,GojoShinmachi,87
2020-04-29,GojoMuromachi,GojoKarasuma,99
2020-04-29,GojoKarasuma,GojoMuromachi,99
2020-04-29,GojoKarasuma,GojoKurumaya,97
2020-04-29,GojoKurumaya,GojoKarasuma,99
2020-04-30,IchijoHorikawa,NijoHorikawa,88
2020-04-30,NijoHorikawa,IchijoHorikawa,77
2020-04-30,IchijoHorikawa,IchijoShinmachi,99
2020-04-30,IchijoShinmachi,IchijoHorikawa,96
2020-04-30,IchijoShinmachi,NijoShinmachi,105
2020-04-30,NijoShinmachi,IchijoShinmachi,91
2020-04-30,IchijoShinmachi,IchijoMuromachi,91
2020-04-30,IchijoMuromachi,IchijoShinmachi,86
2020-04-30,IchijoMuromachi,NijoMuromachi,107
2020-04-30,NijoMuromachi,IchijoMuromachi,101
2020-04-30,IchijoMuromachi,IchijoKarasuma,81
2020-04-30,IchijoKarasuma,IchijoMuromachi,81
2020-04-30,IchijoKarasuma,NijoKarasuma,114
2020-04-30,NijoKarasuma,IchijoKarasuma,114
2020-04-30,IchijoKarasuma,IchijoKurumaya,105
2020-04-30,IchijoKurumaya,IchijoKarasuma,98
2020-04-30,IchijoKurumaya,NijoKurumaya,103
2020-04-30,NijoKurumaya,IchijoKurumaya,83
2020-04-30,NijoHorikawa,SanjoHorikawa,95
2020-04-30,SanjoHorikawa,NijoHorikawa,95
2020-04-30,NijoHorikawa,NijoShinmachi,101
2020-04-30,NijoShinmachi,NijoHorikawa,75
2020-04-30,NijoShinmachi,SanjoShinmachi,83
2020-04-30,SanjoShinmachi,NijoShinmachi,106
2020-04-30,NijoShinmachi,NijoMuromachi,97
2020-04-30,NijoMuromachi,NijoShinmachi,92
2020-04-30,NijoMuromachi,SanjoMuromachi,101
2020-04-30,SanjoMuromachi,NijoMuromachi,112
2020-04-30,NijoMuromachi,NijoKarasuma,87
2020-04-30,NijoKarasuma,NijoMuromachi,100
2020-04-30,NijoKarasuma,SanjoKarasuma,108
2020-04-30,SanjoKarasuma,NijoKarasuma,97
2020-04-30,NijoKarasuma,NijoKurumaya,107
2020-04-30,NijoKurumaya,NijoKarasuma,99
2020-04-30,NijoKurumaya,SanjoKurumaya,105
2020-04-30,SanjoKurumaya,NijoKurumaya,98
2020-04-30,SanjoHorikawa,ShijoHorikawa,94
2020-04-30,ShijoHorikawa,SanjoHorikawa,101
2020-04-30,SanjoHorikawa,SanjoShinmachi,91
2020-04-30,SanjoShinmachi,SanjoHorikawa,103
2020-04-30,SanjoShinmachi,ShijoShinmachi,89
2020-04-30,ShijoShinmachi,SanjoShinmachi,89
2020-04-30,SanjoShinmachi,SanjoMuromachi,100
