"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/06/11","Amazon Downloads","-2674","三井住友カード (Vpass ID)","教養・教育","書籍","","0","JVQUC77OPB9udIEa0sX78dQdZODCrIjpX7YBAxHOD8U"
"1","2024/06/11","地平社 Book Store","-9800","みずほマイレージクラブカード（UC）","教養・教育","書籍","","0","lbHGSKpZXTrWIpLLWP-2l2A4jM7b4mYRApEvVUcoQXw"
"1","2024/06/11","モバイルPASMOチャージ","-4000","dカード","現金・カード","電子マネー","","0","6-X9CtFZskhdfGUKou1KtHp1paVysNHWL5RviWV0f0s"
"1","2024/06/10","ローソン山形七日町一丁目","-1037","d払い","食費","食料品","","0","DIdU0uZhuYoKJGH54FByUvg9Hq4p3WFlxCjV4lcj2Zg"
"1","2024/06/10","ローソン山形七日町一丁目(ポイント利用分)","5","d払い","収入","ポイント","","0","KfeI-0Jc2lsBI-RAe7Pbiu6V4jvlERrFbh5iSPs1UBc"
"1","2024/06/10","ぐっと山形 フードコート","-1200","d払い","食費","食料品","","0","kz48nOLoRqUhlYcwMQ_CZxABhY2PjbgmcZvuRwAmtCA"
"1","2024/06/10","ぐっと山形 フードコート(ポイント利用分)","3","d払い","収入","ポイント","","0","sNNwCzw40NETiCA0xLzomdglrlZjCE-msR6wEUFG3cw"
"1","2024/06/10","ローソン山形七日町一丁目","-382","d払い","食費","食料品","","0","fPH5W9CLxs-0TwvvbFaeYjufi-Fq5GgCt4CWFIPCcuE"
"1","2024/06/10","ローソン山形七日町一丁目(ポイント利用分)","42","d払い","収入","ポイント","","0","7pXep07x4Q4KYENyNGHV2Zil9ZE87wfRlQFTldftkiE"
"1","2024/06/10","ローソン山形七日町一丁目","-3111","d払い","食費","食料品","","0","OCWmqf5re4mSGvjSgq740wsIZCFc1cJIFsG2-saYefg"
"1","2024/06/10","ローソン山形七日町一丁目(ポイント利用分)","1567","d払い","収入","ポイント","","0","We1xMf5mn3Ln3TLk3gwA-DsFqQzTfYLrMUN7FrzQfhs"
"1","2024/06/10","ぐっと山形","-30889","みずほマイレージクラブカード（UC）","食費","食料品","","0","Ubguz1bwBTQan4yELxaVVMt3OdcEmz5BMtgTMoajUR0"
"0","2024/06/10","電話 Dカ-ド","-85534","MUFJ","未分類","未分類","","1","Wxq0-8O58_Jm6ZEuZA53e4SMVg8X-97JspcvmMc2wcU"
"1","2024/06/09","ローソン山形七日町一丁目","-416","d払い","食費","食料品","","0","Ae13rKcdxjotEOPoBplSlC6eXCxTCwBt5Hv1XCCOFTg"
"1","2024/06/09","ローソン山形七日町一丁目","-111","d払い","食費","食料品","","0","rwvmNbwRSFWGNF47ex71zZyhWFY7tFEM6f-cW2uQiHk"
"1","2024/06/09","NewDays石巻","-662","d払い","食費","外食","","0","y6-4DFbCYBHRg1xtNPnZiKfzkV8WCQ8xblNB_KDEI2c"
"1","2024/06/09","NewDays石巻(ポイント利用分)","6","d払い","収入","ポイント","","0","I716k3DFSl1TLuus1iVXJExHIF5WupBorX24l1SWNHY"
"1","2024/06/09","QP/ボクジユウイツテキ","-11780","みずほマイレージクラブカード（UC）","食費","外食","","0","_32UJBsl7WluN2RnI9qgKs_Ficgye1e5ov5OCC9Shyk"
"1","2024/06/09","いしのまき元気市場","-17698","みずほマイレージクラブカード（UC）","食費","食料品","","0","jEsobKEJGEkTr4lWjk1JSy8Yez4-fHlBW5FdRnIlyj8"
"1","2024/06/09","BOOKSCAN","-11006","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","NskCLPD03tb-DEcrVBW57oK0oASGG8MmIHA6LuaZyeM"
"1","2024/06/09","いしのまき元気市場","-1950","みずほマイレージクラブカード（UC）","食費","食料品","","0","hbG0mPP5l3g2IAOETkcmbcWC046nMHJSvphS7fibIVU"
"1","2024/06/06","デイリーヤマザキ麻生高石","-1334","d払い","食費","食料品","","0","8_Ql0x7BC9qe-MYEoeCKRXDbblYN23TDNUqMnk8oUx8"
"1","2024/06/06","デイリーヤマザキ麻生高石(ポイント利用分)","18","d払い","収入","ポイント","","0","GyYECunWj98C_NbIGWTfjo9JXCGnir5AMH9yiPa9at0"
"1","2024/06/06","AMAZON.CO.JP","-3263","三井住友カード (Vpass ID)","教養・教育","書籍","","0","RJQkbV2r4cPZLRK2rOduHnxzZymgVcuhWs_1bFKb0JI"
"1","2024/06/05","ローソン新馬場南口","-780","d払い","食費","食料品","","0","WqAo7OQIiXk6ijvkEXOqEdguHnSxVTjzzCLhjPEU87A"
"1","2024/06/05","ローソン新馬場南口(ポイント利用分)","4","d払い","収入","ポイント","","0","zK_A2CxvNEYrjefO6505R6qEocuekXNOgEWJJ11orBM"
"0","2024/06/05","口座振替3 UC","-183847","MUFJ","現金・カード","カード引き落とし","","1","3ngEhLv-jqdQLJcnvbNeBze58RPhn_MJIlDvQBLPWCU"
"1","2024/06/04","Amazon Downloads","-980","三井住友カード (Vpass ID)","教養・教育","書籍","","0","t8-tODdoCGSanZpcSMGm_UA-rp7rc8IbB8hmk_JBwvc"
"1","2024/06/03","週プレ グラジャパ!","-1500","みずほマイレージクラブカード（UC）","趣味・娯楽","本","","0","oODtUant4elGgg1ku4B6ba59vw84UOM6D_f1iBQt-YU"
"1","2024/06/03","APPLE COM BILL","-1300","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","0UeY-hPlhego-GhbHDwyE0c8qfz7-QzX8WdieAroigU"
"1","2024/06/02","ファミリーマート王禅寺西","-881","d払い","食費","食料品","","0","D4MuMI3vlkZORWRy-LsvTLMxyp7PiYdeO7bUj5J_k0M"
"1","2024/06/02","ファミリーマート王禅寺西(ポイント利用分)","3","d払い","収入","ポイント","","0","6E7rKF4CO1x2WHntU8Z7_E2qBVA5YtGT7JmtViFWLO0"
"1","2024/06/02","AMAZON.CO.JP","-550","三井住友カード (Vpass ID)","教養・教育","書籍","","0","Q6BONWqKnR-l17dz-qIGBcf8G6xmPWlZQejGdbSvwMU"
"1","2024/06/02","振込1 サトウ コウジ","300000","MUFJ","未分類","未分類","","0","IcrfxSsstngusfuf_Y79bo--RXxL4MxRJxpptQe74Tk"
"1","2024/06/01","AMAZON.CO.JP","-579","三井住友カード (Vpass ID)","教養・教育","書籍","","0","VeFmgkh822GE_jerqmf43XE4OBZhlzYKtqCH1PlCs0I"
"1","2024/06/01","AMAZON.CO.JP","-415","三井住友カード (Vpass ID)","教養・教育","書籍","","0","4HcgEzcGKWu5Ub4NdYgQusKCGfzDkAVgjuFBlBKQwTg"
"1","2024/06/01","ミイグラム","-2178","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","RcGDZFSl2f-gtCE08agpcGEsEvHNkxT3Hr_4z2rvJ2M"
"1","2024/06/01","ノート","-1000","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","QAlrffrsKGIgmnv5IoJZnXzRlnc7QDlHWZVeKHMAyyM"
"1","2024/06/01","PAYPAL *PIXIVFANBOX","-300","みずほマイレージクラブカード（UC）","その他","雑費","","0","gu3qDQKaN24D3tIeOucpxBLZ6MS8-V5SmYXA9Dm_vGU"
"1","2024/06/01","ピットインネットジャズ","-1100","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","3GyYBA1SzsCDkoKo5DsrLZIP42I3_3bka0zO34r_Y-o"
"1","2024/06/01","ジャストシステム ダイレクト販売","-660","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","OZDOpdXEp_Vc1hOa8cTSszURM_h6BCW3ZOVO9fxeRuM"
"1","2024/06/01","ビデオニュース・ドットコム","-550","みずほマイレージクラブカード（UC）","通信費","放送視聴料","","0","nUBx46BYw2WQZFVTTwnqDDLSmOoxl1FGXnop81ca96c"
"1","2024/06/01","ドスパラ","-990","みずほマイレージクラブカード（UC）","日用品","日用品","","0","XfvOJeSPwAVJxAAmWTb7NeokiYSsQxYV4ftwiT5luRY"
"1","2024/06/01","ドスパラ","-980","みずほマイレージクラブカード（UC）","日用品","日用品","","0","MXi_TPC1SAKhfXvEFdh-GeHhXyyNcF6WAiEPQkG02Yk"
"1","2024/06/01","ドスパラ","-420","みずほマイレージクラブカード（UC）","日用品","日用品","","0","DE_nCMpYGx1j8wkAi1giDxPvylebr-NBxziyKg6TrTg"
"1","2024/06/01","モバイルPASMOチャージ","-1000","dカード","現金・カード","電子マネー","","0","_a60mFUfMeiiO_wbVLXl4OhvzTejRhkZ4q-ahD0osE4"
"1","2024/06/01","手数料","-330","MUFJ","その他","雑費","","0","KVjob9pIZPmHCURmSCD1x8PSR_HALet1Anu-KhU06iA"
"1","2024/06/01","カードC1 セブンギンコウATM","-50000","MUFJ","現金・カード","ATM引き出し","","0","NWfUDTWvciEKhJvTr6cYI4royLKxfWx93CY2icrE3pM"
"1","2024/07/31","ミニストップ南青山4丁目店","-267","d払い","食費","食料品","","0","cEepE44GnptmE8yvjXmNvQnvDUWRFG4o7o9cTKDW6Ik"
"1","2024/07/31","ミニストップ南青山4丁目店(ポイント利用分)","1","d払い","収入","ポイント","","0","Mtk74SPPG9OpJ8Zr09iBKwUCcNPthvfy4GNsu-F5sCo"
"1","2024/07/31","セブン‐イレブン小田急百合ヶ丘店","-246","d払い","食費","食料品","","0","H-Zy0Pt2K-5vCspikIZcy6SQG3pQKymyRf3y2YfvQ9I"
"1","2024/07/31","セブン‐イレブン小田急百合ヶ丘店(ポイント利用分)","20","d払い","収入","ポイント","","0","iRjft5sgV0dOwOx-xUTZNqjcub__CIDbc9-2FzrjgIA"
"1","2024/07/31","honto","-1333","みずほマイレージクラブカード（UC）","教養・教育","書籍","","0","3Pluvhn_3vqSoPlIrXMe-o7obclRzigW929POZTMRPs"
"1","2024/07/31","APPLE COM BILL","-1980","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","KdMxbks9JfVRDIh-6RgIL6uPWjsGV2f29VRI42nUyLg"
"1","2024/07/31","ST*ファニコン料金","-2100","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","vvSCLufnS9Y2hQ-AV6ya6vDDPCid6LCCUIXj0dQMMCs"
"1","2024/07/31","ルミネシンジュクツー","-47960","みずほマイレージクラブカード（UC）","衣服・美容","衣服","","0","Sd50bKjqCJeQ--cihDCUCFJEVn9cpA-iX-4dbKD-Q5M"
"1","2024/07/31","まぐまぐ!","-880","みずほマイレージクラブカード（UC）","教養・教育","新聞・雑誌","","0","O8TGb78iybi0DBmvDXKQ2ctVsyvkyjhkrPm7_kKpb0c"
"1","2024/07/31","トイトイトイ/iD","-3300","dカード","食費","外食","","0","l-z4UlLaKxyFUZx45o7yOehUuddIFDlGEdDE_ucOYDs"
"1","2024/07/31","ドコモ決済サービス等/iD 8月分","-16682","dカード","通信費","携帯電話","","0","UgLniop-CnBOdRne3NQRhh_XTNLdUlgv_Nyvd3BivBw"
"1","2024/07/31","ドコモご利用料金/iD 8月分","-20384","dカード","通信費","携帯電話","","0","4ksbs4IH9jGX_PxT3mthnp_7-lcGb7V_y8-4X_Pza6g"
"1","2024/07/31","モバイルPASMOチャージ","-5000","dカード","現金・カード","電子マネー","","0","VjW2TqSwhAbxVRPb0VhAsBC31_vX_Sny5XZLKQUV7ZM"
"1","2024/07/31","BANCS イオンギンコウ","-50000","MUFJ","日用品","日用品","","0","LI4Yg4qMQkU7rZnqdVgcsTECnnbyqxgB63a1hRGG7l0"
"1","2024/07/29","ファミリーマート川崎東百合丘","-1203","d払い","食費","食料品","","0","ereehtBbfyeG-2az90unNwoA4e6KBv2giPFRC4aOaFc"
"1","2024/07/29","ファミリーマート川崎東百合丘(ポイント利用分)","16","d払い","未分類","未分類","","0","oHfEzmoqmI1Krf6GS3ZKvNLySTtsIfC95saHvVY7p6s"
"1","2024/07/29","Amazon Downloads","-1894","三井住友カード (Vpass ID)","教養・教育","書籍","","0","U-g_tl_gRRcfURaKLGwgZj6KdFjC_udFIng3m05vci8"
"1","2024/07/29","Amazon Downloads","-2200","三井住友カード (Vpass ID)","教養・教育","書籍","","0","7TUmvlyH93clsygT5eL0SmoT0rk0A0BHBwtMkJC5afY"
"1","2024/07/29","手数料","-198","MUFJ","その他","雑費","","0","fNnvxvBT0WoAXOGGigD-UAOEYYVIWlm8CD5lfx_BOak"
"1","2024/07/29","為替手数料 フリコミ テスウリヨウ","-275","MUFJ","その他","雑費","","0","1Mxzf2DiTDway23b-6ldJYfU8GtF66iAS7d59Dd9QTs"
"1","2024/07/29","振込CV2 カ)クレデイセゾン","-474818","MUFJ","現金・カード","カード引き落とし","","0","iWo_y7NGmJ3YkBQmiNasbZo1HKccI-8RBoaJ5o4MIAg"
"1","2024/07/27","ファミリーマート川崎東百合丘","-894","d払い","食費","食料品","","0","tE9K8dbbilk8vOmk0wv9pHOpP6N_PTUzx9ZJhJo2nlo"
"1","2024/07/27","ファミリーマート川崎東百合丘(ポイント利用分)","1","d払い","未分類","未分類","","0","IHkKozQ7M12NBrxJxkmOOhuY29gzQskCAPcsOKixNig"
"1","2024/07/27","ファミリーマート王禅寺西","-261","d払い","食費","食料品","","0","_Hu1d98rhMxmPocC6Ix1TZq9ee6rRDouS-QovDUjBCg"
"1","2024/07/27","ファミリーマート王禅寺西(ポイント利用分)","41","d払い","未分類","未分類","","0","Vuje2U0YTKhh3vymC5nehP8QoYCpM15isAw6b2gWiBU"
"1","2024/07/27","Amazon Downloads","-2279","三井住友カード (Vpass ID)","教養・教育","書籍","","0","bt2Z1LjhauXJcyyc-soQa46jLxZaOT9K1aYHrDiUnlw"
"1","2024/07/27","APPLE COM BILL","-1600","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","J3e-TVKEDON8V847B80TRxdRVYGGNCHCnHBh-MXayTo"
"1","2024/07/27","APPLE COM BILL","-700","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","GheCRMbGAW-pEseN47FUWv1_fFNmstjE3Hpc5KLWHfo"
"1","2024/07/27","マイクロソフト","-2061","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","J4kd8naejoKqWcIrTXoCJNqrnRQuVCGmteM6IF43ghQ"
"1","2024/07/27","手数料","-308","MUFJ","その他","雑費","","0","3TWnSY82UGc52APdf8cuklV0u5wOaKRUqqqsRTcyxFM"
"1","2024/07/27","カードC1","500000","MUFJ","未分類","未分類","","0","4FLOfLbrxJ1q5Dq970QofqUl2pW5fk9AYoakvvbIgp8"
"1","2024/07/27","手数料","-308","MUFJ","その他","雑費","","0","pFJaQohofuByXdSIrUj6VOVnJKZC2TIEziITqFlg6bQ"
"1","2024/07/27","カードC1","500000","MUFJ","未分類","未分類","","0","7hRw03JR-Kb6-5P46ThMBcW7VxnAg3lKUhpdmT5ZmLU"
"1","2024/07/26","ホームズ町田三輪店","-8211","d払い","日用品","その他日用品","","0","CDGkX6K055zTB1bOLMot3hgt1lY-tcUhmXW-Q-m9_7E"
"1","2024/07/26","ホームズ町田三輪店(ポイント利用分)","1","d払い","未分類","未分類","","0","jl-TE8rSygwwQLt5CDAxNwFw9J14A3CxOtgUWokwHpM"
"1","2024/07/26","ザ・ダイソー島忠ホームズ町田三輪","-220","d払い","日用品","日用品","","0","uEF_T0owcolOU3bjixhNdQC4JSAZeFA5sdQ8Ci2sFrA"
"1","2024/07/26","ザ・ダイソー島忠ホームズ町田三輪(ポイント利用分)","1","d払い","未分類","未分類","","0","DJsTvzYxT-K6fWQr6xJY7AGbXAPupI1i3QjLL8x_H8A"
"1","2024/07/26","Amazon Downloads","-2090","三井住友カード (Vpass ID)","教養・教育","書籍","","0","0Rjm-OXTSTQnqs48SE95GHvThg7MnT2KI76NBwHtZfQ"
"1","2024/07/26","Amazon Downloads","-2046","三井住友カード (Vpass ID)","教養・教育","書籍","","0","X6eqnhoUlkBCHmNLsfahEw-PxM9aOccCnCFDaa-EUk4"
"0","2024/07/26","口座振替3 ミツイスミトモカ-ド","-13461","MUFJ","現金・カード","カード引き落とし","","1","3jj1kKllXaM84dW0_Vz53Eo-vPNxH-7kIkm2cBX3PeE"
"1","2024/07/25","セブン‐イレブン町田芝溝街道店","-259","d払い","食費","食料品","","0","QgxWfzp6jZt0DjP-6QUt0a-WYBAGSdXQbYbGjGYNfVE"
"1","2024/07/25","セブン‐イレブン町田芝溝街道店(ポイント利用分)","1","d払い","未分類","未分類","","0","SH5n0UUU35tp1w4p9RBfcaM61u7atltYjOEk5lMJrcY"
"1","2024/07/25","セブン‐イレブン町田芝溝街道店","-389","d払い","食費","食料品","","0","cwv1b3zDzIqpF4mhh5vSfY_jXzcJLZAIIVzkQ8vCF6E"
"1","2024/07/25","セブン‐イレブン町田芝溝街道店(ポイント利用分)","5","d払い","未分類","未分類","","0","zk87KixDLaDEOtcY7DglHzSL04MZWQUoo1TVPrlUVRI"
"1","2024/07/25","ココデデジタル","-1100","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","kxNHjWKRMWBHrvi_kS9OJUqQw7XL12uuK8IQ1v3YvQQ"
"1","2024/07/24","APPLE COM BILL","-1180","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","KU7RVOvYHVJWSx1EsPXydP_sY3OATt8A197mys9fkRs"
"1","2024/07/24","ADOBE SYSTEMS SOFTWARE","-3610","みずほマイレージクラブカード（UC）","その他","事業経費","","0","mikVffbF7d7-ge7qe0a9s70-F01c9Qca7zItVPR3q4E"
"1","2024/07/22","百合ヶ丘店","-1010","d払い","食費","外食","","0","41OYgz2OuzmcUxbo3l3IfDz_ZpLKgQgTQS8QXMeYHRQ"
"1","2024/07/22","百合ヶ丘店(ポイント利用分)","6","d払い","未分類","未分類","","0","gbgM_DKAIJTJ0aas-7ZxDE3XNAKNagAz6QAJBqAXQsE"
"1","2024/07/22","ファミリーマート国分寺南口駅前","-138","d払い","食費","食料品","","0","6ppWnE9j2fQ9c3tKcVpohClkmCEOW6TsWlywOeLNnCQ"
"1","2024/07/22","国立精神・神経医療研究センター","-1201","d払い","健康・医療","医療費","","0","oasXFJvpG4us8ZZGLnmWDHBHmAz1NJBu9zUDlsGwWLg"
"1","2024/07/22","NewDays登戸","-151","d払い","食費","外食","","0","0GjJj2iJN8ygb1qfN0lh5NgN5ymbdTjUy4ClWaihRTw"
"1","2024/07/22","モバイルPASMOチャージ","-3000","dカード","現金・カード","電子マネー","","0","H1DvPr0Qsdo6IqYCgGHV76AEkbdGsJherNUXBMNN7kI"
"1","2024/07/21","セブン‐イレブン横浜仲町台店","-129","d払い","食費","食料品","","0","tShap8rRHlfAZyDH0R91j0yAgLjbg50Fq8bhhaRja5k"
"1","2024/07/21","セブン‐イレブン横浜仲町台店(ポイント利用分)","1","d払い","未分類","未分類","","0","g25Fgit9YdHR97PynL0gZhqWOwa88tRofNKsP5ngC8c"
"1","2024/07/20","ライヴポケット","-4620","みずほマイレージクラブカード（UC）","趣味・娯楽","映画・音楽・ゲーム","","0","xgPK-7HIQbdzq5HrSauSFdEizLCfFoL51DH3Z4ySN3w"
"1","2024/07/20","PAYPAL *PATREON MEMBE","-1644","みずほマイレージクラブカード（UC）","その他","雑費","","0","tYQbcpVmeMg_jjH3HJ9stviTuHq7J4txJEjvNb8qhWE"
"1","2024/07/19","講談社FRIDAY","-1650","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","YXLIxXNEDOCiqrOX8wCTrNoYeEeSW4n4PcNfs1SaWHk"
"1","2024/07/16","Amazon Downloads","-511","三井住友カード (Vpass ID)","教養・教育","書籍","","0","o0oIwtI2J6cR6zxWJp9Z3geN7vtutufsnKEp5eRA7qY"
"1","2024/07/16","Amazon Downloads","-880","三井住友カード (Vpass ID)","教養・教育","書籍","","0","Fry_DsYzEB8TBg0b6PJ43Bh00ttYb14YjFJK64FUu3k"
"1","2024/07/15","回収事務手数料 6月分","-440","三井住友カード (Vpass ID)","その他","雑費","","0","9ULaK4oZZXGund-8O44qulbBiqvjgqc1bePfgk0b8gI"
"1","2024/07/15","NYTIMES*NYTIMES","-1292","みずほマイレージクラブカード（UC）","教養・教育","新聞・雑誌","","0","MX0BxZ4qV0iZonuEAlQ_Y5UZStK3_S6JIrZ-AK21YhU"
"1","2024/07/15","ノートンストア.jp","-16960","みずほマイレージクラブカード（UC）","通信費","インターネット","","0","_6RgTrP5_8FQOR8tOoCUTUBmG0MYERCQzDXLTU3qENY"
"1","2024/07/15","OPENAI *CHATGPT SUBSCR","-3238","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","b0M-Jg2HXldc5Je0XKj5uNZNdj_nxsaxeHF4OompF1A"
"1","2024/07/14","セブン‐イレブン横浜仲町台店","-267","d払い","食費","食料品","","0","0vS-A1ZVe_v90tbPaYRHr-cU8gj25imwd4dKX8OToTU"
"1","2024/07/14","セブン‐イレブン小田急百合ヶ丘店","-108","d払い","食費","食料品","","0","eVl4qkhxcfFWWCN2zdQ3GwlS_iiRqt5MemOAMrHz-PQ"
"1","2024/07/14","百合ヶ丘店","-160","d払い","食費","外食","","0","PtcZmLK1bjT8KbkS_tCTVa6bWjRRc41so5JXMDSX0l0"
"1","2024/07/14","百合ヶ丘店(ポイント利用分)","126","d払い","未分類","未分類","","0","euJCpGGOCeQzWBFJ1j-bb0qm3FHUaqhJUntdF6V5FUU"
"1","2024/07/14","BOOKSCAN","-11006","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","f2Yr0nMpWHEYzJulehI-mx18-jRu40UJVX7MMEl6w-o"
"1","2024/07/13","カンフェティチケットセンタ-ジ-","-5453","みずほマイレージクラブカード（UC）","趣味・娯楽","映画・音楽・ゲーム","","0","LhWA_y7QePFV5fllVyS0i20Aiah6PrhBdtOSitQGz9Y"
"1","2024/07/13","朝日新聞デジタル(朝日ID決済)","-1980","みずほマイレージクラブカード（UC）","教養・教育","新聞・雑誌","","0","CDxfHY8Re3opv1H0DTLhGM0sTEQla-kLA5z-PtsdrOU"
"1","2024/07/11","百合ヶ丘店","-455","d払い","食費","外食","","0","mlTm4NB1mB8wNztljT6jsvYJxDJGx9FvJVO40lXheOs"
"1","2024/07/11","百合ヶ丘店(ポイント利用分)","455","d払い","未分類","未分類","","0","8ai2gwOmBsmdeGboaNbGbRbYA4cLYxYmR-g2WPfJj1E"
"1","2024/07/11","セブン‐イレブン新宿3丁目店","-151","d払い","食費","食料品","","0","R0eMxig5brJsB0K6CZAEQoxc8ctxHGFIdUsA2dEJew8"
