Transaction_ID,Timestamp,Debit_Account,Credit_Account,Asset_Type,Amount,Price,Memo
EX_IN_002064,2020-12-11T09:00:18,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,53876.27,1.00,External_Inflow
EX_IN_002063,2020-12-11T09:13:37,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,53876.27,1.00,External_Inflow
EX_IN_002062,2020-12-11T09:14:16,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,53876.27,1.00,External_Inflow
EX_IN_002061,2020-12-11T09:18:40,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,53876.27,1.00,External_Inflow
EX_IN_002059,2020-12-11T09:25:33,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,53876.27,1.00,External_Inflow
EX_IN_002060,2020-12-11T09:29:50,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,53876.27,1.00,External_Inflow
M_002065,2020-12-11T12:52:45,USR_003_Stock,USR_010_Stock,STK_005,165,1.46,Normal
M_002065,2020-12-11T12:52:45,USR_010_Cash,USR_003_Cash,CASH,240.90,1.00,Normal
M_002069,2020-12-11T15:00:00,USR_004_Stock,USR_003_Stock,STK_001,1137,10357.76,MM_Balance
M_002069,2020-12-11T15:00:00,USR_003_Cash,USR_004_Cash,CASH,11776773.12,1.00,MM_Balance
M_002071,2020-12-11T15:06:00,USR_003_Stock,USR_004_Stock,STK_004,2421,1.02,MM_Balance
M_002071,2020-12-11T15:06:00,USR_004_Cash,USR_003_Cash,CASH,2469.42,1.00,MM_Balance
M_002068,2020-12-11T15:09:00,USR_004_Stock,USR_003_Stock,STK_004,1367,1.02,MM_Balance
M_002068,2020-12-11T15:09:00,USR_003_Cash,USR_004_Cash,CASH,1394.34,1.00,MM_Balance
M_002070,2020-12-11T15:12:00,USR_003_Stock,USR_004_Stock,STK_002,2436,8.80,MM_Balance
M_002070,2020-12-11T15:12:00,USR_004_Cash,USR_003_Cash,CASH,21436.80,1.00,MM_Balance
M_002067,2020-12-11T15:20:00,USR_004_Stock,USR_003_Stock,STK_002,1020,8.80,MM_Balance
M_002067,2020-12-11T15:20:00,USR_003_Cash,USR_004_Cash,CASH,8976.00,1.00,MM_Balance
M_002066,2020-12-11T15:33:00,USR_003_Stock,USR_004_Stock,STK_001,1260,10357.76,MM_Balance
M_002066,2020-12-11T15:33:00,USR_004_Cash,USR_003_Cash,CASH,13050777.60,1.00,MM_Balance
EX_IN_002073,2020-12-12T09:00:28,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,67042.35,1.00,External_Inflow
EX_IN_002074,2020-12-12T09:06:34,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,67042.35,1.00,External_Inflow
EX_IN_002075,2020-12-12T09:09:22,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,67042.35,1.00,External_Inflow
EX_IN_002076,2020-12-12T09:09:42,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,67042.35,1.00,External_Inflow
EX_IN_002072,2020-12-12T09:21:27,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,67042.35,1.00,External_Inflow
EX_IN_002077,2020-12-12T09:28:00,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,67042.35,1.00,External_Inflow
M_002078,2020-12-12T10:25:52,USR_008_Stock,USR_004_Stock,STK_002,101,8.06,Normal
M_002078,2020-12-12T10:25:52,USR_004_Cash,USR_008_Cash,CASH,814.06,1.00,Normal
M_002079,2020-12-12T14:53:24,USR_007_Stock,USR_004_Stock,STK_005,179,1.37,Normal
M_002079,2020-12-12T14:53:24,USR_004_Cash,USR_007_Cash,CASH,245.23,1.00,Normal
M_002084,2020-12-12T15:00:00,USR_003_Stock,USR_004_Stock,STK_002,2791,9.08,MM_Balance
M_002084,2020-12-12T15:00:00,USR_004_Cash,USR_003_Cash,CASH,25342.28,1.00,MM_Balance
M_002080,2020-12-12T15:10:00,USR_003_Stock,USR_004_Stock,STK_001,1137,10251.39,MM_Balance
M_002080,2020-12-12T15:10:00,USR_004_Cash,USR_003_Cash,CASH,11655830.43,1.00,MM_Balance
M_002083,2020-12-12T15:10:00,USR_004_Stock,USR_003_Stock,STK_001,1293,10251.39,MM_Balance
M_002083,2020-12-12T15:10:00,USR_003_Cash,USR_004_Cash,CASH,13255047.27,1.00,MM_Balance
M_002081,2020-12-12T15:14:00,USR_004_Stock,USR_003_Stock,STK_002,2604,9.08,MM_Balance
M_002081,2020-12-12T15:14:00,USR_003_Cash,USR_004_Cash,CASH,23644.32,1.00,MM_Balance
M_002085,2020-12-12T15:57:00,USR_003_Stock,USR_004_Stock,STK_004,1159,1.03,MM_Balance
M_002085,2020-12-12T15:57:00,USR_004_Cash,USR_003_Cash,CASH,1193.77,1.00,MM_Balance
M_002082,2020-12-12T15:59:00,USR_004_Stock,USR_003_Stock,STK_004,1187,1.03,MM_Balance
M_002082,2020-12-12T15:59:00,USR_003_Cash,USR_004_Cash,CASH,1222.61,1.00,MM_Balance
M_002089,2020-12-13T15:07:00,USR_004_Stock,USR_003_Stock,STK_001,1450,10104.70,MM_Balance
M_002089,2020-12-13T15:07:00,USR_003_Cash,USR_004_Cash,CASH,14651815.00,1.00,MM_Balance
M_002086,2020-12-13T15:09:00,USR_003_Stock,USR_004_Stock,STK_001,1293,10104.70,MM_Balance
M_002086,2020-12-13T15:09:00,USR_004_Cash,USR_003_Cash,CASH,13065377.10,1.00,MM_Balance
M_002090,2020-12-13T15:22:00,USR_003_Stock,USR_004_Stock,STK_002,2335,9.03,MM_Balance
M_002090,2020-12-13T15:22:00,USR_004_Cash,USR_003_Cash,CASH,21085.05,1.00,MM_Balance
M_002087,2020-12-13T15:28:00,USR_004_Stock,USR_003_Stock,STK_002,2147,9.03,MM_Balance
M_002087,2020-12-13T15:28:00,USR_003_Cash,USR_004_Cash,CASH,19387.41,1.00,MM_Balance
M_002088,2020-12-13T15:50:00,USR_004_Stock,USR_003_Stock,STK_004,2423,1.04,MM_Balance
M_002088,2020-12-13T15:50:00,USR_003_Cash,USR_004_Cash,CASH,2519.92,1.00,MM_Balance
M_002091,2020-12-13T15:55:00,USR_003_Stock,USR_004_Stock,STK_004,1051,1.04,MM_Balance
M_002091,2020-12-13T15:55:00,USR_004_Cash,USR_003_Cash,CASH,1093.04,1.00,MM_Balance
M_002094,2020-12-14T11:48:11,USR_007_Stock,USR_004_Stock,STK_003,213,5.00,Normal
M_002094,2020-12-14T11:48:11,USR_004_Cash,USR_007_Cash,CASH,1065.00,1.00,Normal
M_002093,2020-12-14T11:59:06,USR_004_Stock,USR_008_Stock,STK_003,267,5.31,Normal
M_002093,2020-12-14T11:59:06,USR_008_Cash,USR_004_Cash,CASH,1417.77,1.00,Normal
M_002092,2020-12-14T14:50:08,USR_006_Stock,USR_004_Stock,STK_004,279,1.00,Normal
M_002092,2020-12-14T14:50:08,USR_004_Cash,USR_006_Cash,CASH,279.00,1.00,Normal
M_002095,2020-12-14T15:11:00,USR_003_Stock,USR_004_Stock,STK_001,1450,9867.61,MM_Balance
M_002095,2020-12-14T15:11:00,USR_004_Cash,USR_003_Cash,CASH,14308034.50,1.00,MM_Balance
M_002097,2020-12-14T15:23:00,USR_004_Stock,USR_003_Stock,STK_004,1078,1.08,MM_Balance
M_002097,2020-12-14T15:23:00,USR_003_Cash,USR_004_Cash,CASH,1164.24,1.00,MM_Balance
M_002099,2020-12-14T15:47:00,USR_003_Stock,USR_004_Stock,STK_002,2445,9.25,MM_Balance
M_002099,2020-12-14T15:47:00,USR_004_Cash,USR_003_Cash,CASH,22616.25,1.00,MM_Balance
M_002100,2020-12-14T15:54:00,USR_003_Stock,USR_004_Stock,STK_004,2783,1.08,MM_Balance
M_002100,2020-12-14T15:54:00,USR_004_Cash,USR_003_Cash,CASH,3005.64,1.00,MM_Balance
M_002096,2020-12-14T15:55:00,USR_004_Stock,USR_003_Stock,STK_002,2535,9.25,MM_Balance
M_002096,2020-12-14T15:55:00,USR_003_Cash,USR_004_Cash,CASH,23448.75,1.00,MM_Balance
M_002098,2020-12-14T15:57:00,USR_004_Stock,USR_003_Stock,STK_001,1450,9867.61,MM_Balance
M_002098,2020-12-14T15:57:00,USR_003_Cash,USR_004_Cash,CASH,14308034.50,1.00,MM_Balance
M_002101,2020-12-15T12:50:01,USR_005_Stock,USR_003_Stock,STK_003,310,5.14,Normal
M_002101,2020-12-15T12:50:01,USR_003_Cash,USR_005_Cash,CASH,1593.40,1.00,Normal
M_002102,2020-12-15T15:12:00,USR_003_Stock,USR_004_Stock,STK_001,1133,9652.82,MM_Balance
M_002102,2020-12-15T15:12:00,USR_004_Cash,USR_003_Cash,CASH,10936645.06,1.00,MM_Balance
M_002103,2020-12-15T15:17:00,USR_004_Stock,USR_003_Stock,STK_002,2492,9.24,MM_Balance
M_002103,2020-12-15T15:17:00,USR_003_Cash,USR_004_Cash,CASH,23026.08,1.00,MM_Balance
M_002104,2020-12-15T15:28:00,USR_004_Stock,USR_003_Stock,STK_004,1353,1.09,MM_Balance
M_002104,2020-12-15T15:28:00,USR_003_Cash,USR_004_Cash,CASH,1474.77,1.00,MM_Balance
M_002106,2020-12-15T15:32:00,USR_003_Stock,USR_004_Stock,STK_002,2410,9.24,MM_Balance
M_002106,2020-12-15T15:32:00,USR_004_Cash,USR_003_Cash,CASH,22268.40,1.00,MM_Balance
M_002105,2020-12-15T15:38:00,USR_004_Stock,USR_003_Stock,STK_001,1133,9652.82,MM_Balance
M_002105,2020-12-15T15:38:00,USR_003_Cash,USR_004_Cash,CASH,10936645.06,1.00,MM_Balance
M_002107,2020-12-15T15:40:00,USR_003_Stock,USR_004_Stock,STK_004,1354,1.09,MM_Balance
M_002107,2020-12-15T15:40:00,USR_004_Cash,USR_003_Cash,CASH,1475.86,1.00,MM_Balance
EX_OUT_002110,2020-12-16T09:03:00,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,136252.83,1.00,External_Outflow
EX_OUT_002112,2020-12-16T09:03:05,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,136252.83,1.00,External_Outflow
EX_OUT_002111,2020-12-16T09:03:58,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,136252.83,1.00,External_Outflow
EX_OUT_002109,2020-12-16T09:15:48,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,136252.83,1.00,External_Outflow
EX_OUT_002108,2020-12-16T09:19:19,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,136252.83,1.00,External_Outflow
M_002114,2020-12-16T15:03:00,USR_004_Stock,USR_003_Stock,STK_002,1635,9.30,MM_Balance
M_002114,2020-12-16T15:03:00,USR_003_Cash,USR_004_Cash,CASH,15205.50,1.00,MM_Balance
M_002116,2020-12-16T15:08:00,USR_004_Stock,USR_003_Stock,STK_001,1450,9681.62,MM_Balance
M_002116,2020-12-16T15:08:00,USR_003_Cash,USR_004_Cash,CASH,14038349.00,1.00,MM_Balance
M_002117,2020-12-16T15:14:00,USR_003_Stock,USR_004_Stock,STK_002,1847,9.30,MM_Balance
M_002117,2020-12-16T15:14:00,USR_004_Cash,USR_003_Cash,CASH,17177.10,1.00,MM_Balance
M_002115,2020-12-16T15:18:00,USR_004_Stock,USR_003_Stock,STK_004,2445,1.11,MM_Balance
M_002115,2020-12-16T15:18:00,USR_003_Cash,USR_004_Cash,CASH,2713.95,1.00,MM_Balance
M_002113,2020-12-16T15:48:00,USR_003_Stock,USR_004_Stock,STK_001,1450,9681.62,MM_Balance
M_002113,2020-12-16T15:48:00,USR_004_Cash,USR_003_Cash,CASH,14038349.00,1.00,MM_Balance
M_002118,2020-12-16T15:56:00,USR_003_Stock,USR_004_Stock,STK_004,1558,1.11,MM_Balance
M_002118,2020-12-16T15:56:00,USR_004_Cash,USR_003_Cash,CASH,1729.38,1.00,MM_Balance
EX_IN_002122,2020-12-17T09:15:20,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,50677.47,1.00,External_Inflow
EX_IN_002121,2020-12-17T09:17:51,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,50677.47,1.00,External_Inflow
EX_IN_002124,2020-12-17T09:21:32,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,50677.47,1.00,External_Inflow
EX_IN_002120,2020-12-17T09:21:54,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,50677.47,1.00,External_Inflow
EX_IN_002119,2020-12-17T09:26:21,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,50677.47,1.00,External_Inflow
EX_IN_002123,2020-12-17T09:28:18,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,50677.47,1.00,External_Inflow
M_002127,2020-12-17T15:02:00,USR_004_Stock,USR_003_Stock,STK_004,1534,1.10,MM_Balance
M_002127,2020-12-17T15:02:00,USR_003_Cash,USR_004_Cash,CASH,1687.40,1.00,MM_Balance
M_002129,2020-12-17T15:08:00,USR_003_Stock,USR_004_Stock,STK_002,1973,9.06,MM_Balance
M_002129,2020-12-17T15:08:00,USR_004_Cash,USR_003_Cash,CASH,17875.38,1.00,MM_Balance
M_002126,2020-12-17T15:13:00,USR_004_Stock,USR_003_Stock,STK_002,1528,9.06,MM_Balance
M_002126,2020-12-17T15:13:00,USR_003_Cash,USR_004_Cash,CASH,13843.68,1.00,MM_Balance
M_002130,2020-12-17T15:20:00,USR_003_Stock,USR_004_Stock,STK_004,2201,1.10,MM_Balance
M_002130,2020-12-17T15:20:00,USR_004_Cash,USR_003_Cash,CASH,2421.10,1.00,MM_Balance
M_002125,2020-12-17T15:32:00,USR_003_Stock,USR_004_Stock,STK_001,1185,9854.80,MM_Balance
M_002125,2020-12-17T15:32:00,USR_004_Cash,USR_003_Cash,CASH,11677938.00,1.00,MM_Balance
M_002128,2020-12-17T15:42:00,USR_004_Stock,USR_003_Stock,STK_001,1185,9854.80,MM_Balance
M_002128,2020-12-17T15:42:00,USR_003_Cash,USR_004_Cash,CASH,11677938.00,1.00,MM_Balance
M_002131,2020-12-18T11:11:40,USR_009_Stock,USR_004_Stock,STK_003,93,5.43,Normal
M_002131,2020-12-18T11:11:40,USR_004_Cash,USR_009_Cash,CASH,504.99,1.00,Normal
M_002136,2020-12-18T15:02:00,USR_003_Stock,USR_004_Stock,STK_002,1614,8.99,MM_Balance
M_002136,2020-12-18T15:02:00,USR_004_Cash,USR_003_Cash,CASH,14509.86,1.00,MM_Balance
M_002133,2020-12-18T15:15:00,USR_004_Stock,USR_003_Stock,STK_002,2708,8.99,MM_Balance
M_002133,2020-12-18T15:15:00,USR_003_Cash,USR_004_Cash,CASH,24344.92,1.00,MM_Balance
M_002134,2020-12-18T15:23:00,USR_004_Stock,USR_003_Stock,STK_004,2481,1.10,MM_Balance
M_002134,2020-12-18T15:23:00,USR_003_Cash,USR_004_Cash,CASH,2729.10,1.00,MM_Balance
M_002132,2020-12-18T15:25:00,USR_003_Stock,USR_004_Stock,STK_001,1450,9906.20,MM_Balance
M_002132,2020-12-18T15:25:00,USR_004_Cash,USR_003_Cash,CASH,14363990.00,1.00,MM_Balance
M_002135,2020-12-18T15:43:00,USR_004_Stock,USR_003_Stock,STK_001,1450,9906.20,MM_Balance
M_002135,2020-12-18T15:43:00,USR_003_Cash,USR_004_Cash,CASH,14363990.00,1.00,MM_Balance
M_002137,2020-12-18T15:59:00,USR_003_Stock,USR_004_Stock,STK_004,2562,1.10,MM_Balance
M_002137,2020-12-18T15:59:00,USR_004_Cash,USR_003_Cash,CASH,2818.20,1.00,MM_Balance
M_002138,2020-12-19T10:47:15,USR_007_Stock,USR_003_Stock,STK_003,56,5.62,Normal
M_002138,2020-12-19T10:47:15,USR_003_Cash,USR_007_Cash,CASH,314.72,1.00,Normal
M_002140,2020-12-19T15:00:00,USR_004_Stock,USR_003_Stock,STK_002,1943,8.83,MM_Balance
M_002140,2020-12-19T15:00:00,USR_003_Cash,USR_004_Cash,CASH,17156.69,1.00,MM_Balance
M_002144,2020-12-19T15:05:00,USR_003_Stock,USR_004_Stock,STK_004,1894,1.11,MM_Balance
M_002144,2020-12-19T15:05:00,USR_004_Cash,USR_003_Cash,CASH,2102.34,1.00,MM_Balance
M_002143,2020-12-19T15:15:00,USR_003_Stock,USR_004_Stock,STK_002,1378,8.83,MM_Balance
M_002143,2020-12-19T15:15:00,USR_004_Cash,USR_003_Cash,CASH,12167.74,1.00,MM_Balance
M_002142,2020-12-19T15:19:00,USR_004_Stock,USR_003_Stock,STK_001,1450,10007.15,MM_Balance
M_002142,2020-12-19T15:19:00,USR_003_Cash,USR_004_Cash,CASH,14510367.50,1.00,MM_Balance
M_002139,2020-12-19T15:25:00,USR_003_Stock,USR_004_Stock,STK_001,1450,10007.15,MM_Balance
M_002139,2020-12-19T15:25:00,USR_004_Cash,USR_003_Cash,CASH,14510367.50,1.00,MM_Balance
M_002141,2020-12-19T15:56:00,USR_004_Stock,USR_003_Stock,STK_004,1410,1.11,MM_Balance
M_002141,2020-12-19T15:56:00,USR_003_Cash,USR_004_Cash,CASH,1565.10,1.00,MM_Balance
M_002147,2020-12-20T15:18:00,USR_004_Stock,USR_003_Stock,STK_004,2839,1.11,MM_Balance
M_002147,2020-12-20T15:18:00,USR_003_Cash,USR_004_Cash,CASH,3151.29,1.00,MM_Balance
M_002145,2020-12-20T15:20:00,USR_003_Stock,USR_004_Stock,STK_001,1263,10186.39,MM_Balance
M_002145,2020-12-20T15:20:00,USR_004_Cash,USR_003_Cash,CASH,12865410.57,1.00,MM_Balance
M_002148,2020-12-20T15:25:00,USR_004_Stock,USR_003_Stock,STK_001,1263,10186.39,MM_Balance
M_002148,2020-12-20T15:25:00,USR_003_Cash,USR_004_Cash,CASH,12865410.57,1.00,MM_Balance
M_002149,2020-12-20T15:31:00,USR_003_Stock,USR_004_Stock,STK_002,1710,8.70,MM_Balance
M_002149,2020-12-20T15:31:00,USR_004_Cash,USR_003_Cash,CASH,14877.00,1.00,MM_Balance
M_002146,2020-12-20T15:49:00,USR_004_Stock,USR_003_Stock,STK_002,1818,8.70,MM_Balance
M_002146,2020-12-20T15:49:00,USR_003_Cash,USR_004_Cash,CASH,15816.60,1.00,MM_Balance
M_002150,2020-12-20T15:56:00,USR_003_Stock,USR_004_Stock,STK_004,1454,1.11,MM_Balance
M_002150,2020-12-20T15:56:00,USR_004_Cash,USR_003_Cash,CASH,1613.94,1.00,MM_Balance
M_002153,2020-12-21T15:10:00,USR_004_Stock,USR_003_Stock,STK_004,1367,1.14,MM_Balance
M_002153,2020-12-21T15:10:00,USR_003_Cash,USR_004_Cash,CASH,1558.38,1.00,MM_Balance
M_002152,2020-12-21T15:16:00,USR_004_Stock,USR_003_Stock,STK_002,1071,8.63,MM_Balance
M_002152,2020-12-21T15:16:00,USR_003_Cash,USR_004_Cash,CASH,9242.73,1.00,MM_Balance
M_002154,2020-12-21T15:33:00,USR_004_Stock,USR_003_Stock,STK_001,1450,10147.96,MM_Balance
M_002154,2020-12-21T15:33:00,USR_003_Cash,USR_004_Cash,CASH,14714542.00,1.00,MM_Balance
M_002156,2020-12-21T15:43:00,USR_003_Stock,USR_004_Stock,STK_004,1709,1.14,MM_Balance
M_002156,2020-12-21T15:43:00,USR_004_Cash,USR_003_Cash,CASH,1948.26,1.00,MM_Balance
M_002155,2020-12-21T15:51:00,USR_003_Stock,USR_004_Stock,STK_002,1952,8.63,MM_Balance
M_002155,2020-12-21T15:51:00,USR_004_Cash,USR_003_Cash,CASH,16845.76,1.00,MM_Balance
M_002151,2020-12-21T15:52:00,USR_003_Stock,USR_004_Stock,STK_001,1450,10147.96,MM_Balance
M_002151,2020-12-21T15:52:00,USR_004_Cash,USR_003_Cash,CASH,14714542.00,1.00,MM_Balance
M_002159,2020-12-22T10:13:41,USR_009_Stock,USR_004_Stock,STK_002,282,7.66,Normal
M_002159,2020-12-22T10:13:41,USR_004_Cash,USR_009_Cash,CASH,2160.12,1.00,Normal
M_002157,2020-12-22T11:51:15,USR_010_Stock,USR_004_Stock,STK_004,37,1.00,Normal
M_002157,2020-12-22T11:51:15,USR_004_Cash,USR_010_Cash,CASH,37.00,1.00,Normal
M_002160,2020-12-22T13:38:29,USR_005_Stock,USR_004_Stock,STK_003,111,5.70,Normal
M_002160,2020-12-22T13:38:29,USR_004_Cash,USR_005_Cash,CASH,632.70,1.00,Normal
M_002158,2020-12-22T14:22:11,USR_008_Stock,USR_004_Stock,STK_004,252,1.00,Normal
M_002158,2020-12-22T14:22:11,USR_004_Cash,USR_008_Cash,CASH,252.00,1.00,Normal
M_002166,2020-12-22T15:17:00,USR_003_Stock,USR_004_Stock,STK_004,2111,1.22,MM_Balance
M_002166,2020-12-22T15:17:00,USR_004_Cash,USR_003_Cash,CASH,2575.42,1.00,MM_Balance
M_002165,2020-12-22T15:18:00,USR_003_Stock,USR_004_Stock,STK_002,2382,9.00,MM_Balance
M_002165,2020-12-22T15:18:00,USR_004_Cash,USR_003_Cash,CASH,21438.00,1.00,MM_Balance
M_002162,2020-12-22T15:23:00,USR_004_Stock,USR_003_Stock,STK_002,1942,9.00,MM_Balance
M_002162,2020-12-22T15:23:00,USR_003_Cash,USR_004_Cash,CASH,17478.00,1.00,MM_Balance
M_002164,2020-12-22T15:27:00,USR_004_Stock,USR_003_Stock,STK_001,1248,10160.95,MM_Balance
M_002164,2020-12-22T15:27:00,USR_003_Cash,USR_004_Cash,CASH,12680865.60,1.00,MM_Balance
M_002163,2020-12-22T15:38:00,USR_004_Stock,USR_003_Stock,STK_004,2821,1.22,MM_Balance
M_002163,2020-12-22T15:38:00,USR_003_Cash,USR_004_Cash,CASH,3441.62,1.00,MM_Balance
M_002161,2020-12-22T15:55:00,USR_003_Stock,USR_004_Stock,STK_001,1248,10160.95,MM_Balance
M_002161,2020-12-22T15:55:00,USR_004_Cash,USR_003_Cash,CASH,12680865.60,1.00,MM_Balance
EX_OUT_002169,2020-12-23T09:01:14,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,39883.64,1.00,External_Outflow
EX_OUT_002167,2020-12-23T09:12:11,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,39883.64,1.00,External_Outflow
EX_OUT_002170,2020-12-23T09:18:08,ACC_Output_To_Outside_Cash,USR_002_Cash,CASH,39883.64,1.00,External_Outflow
EX_OUT_002168,2020-12-23T09:24:58,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,39883.64,1.00,External_Outflow
EX_OUT_002171,2020-12-23T09:25:12,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,39883.64,1.00,External_Outflow
M_002173,2020-12-23T15:02:00,USR_004_Stock,USR_003_Stock,STK_002,1763,9.04,MM_Balance
M_002173,2020-12-23T15:02:00,USR_003_Cash,USR_004_Cash,CASH,15937.52,1.00,MM_Balance
M_002172,2020-12-23T15:04:00,USR_003_Stock,USR_004_Stock,STK_001,1083,10102.42,MM_Balance
M_002172,2020-12-23T15:04:00,USR_004_Cash,USR_003_Cash,CASH,10940920.86,1.00,MM_Balance
M_002177,2020-12-23T15:25:00,USR_003_Stock,USR_004_Stock,STK_004,1865,1.27,MM_Balance
M_002177,2020-12-23T15:25:00,USR_004_Cash,USR_003_Cash,CASH,2368.55,1.00,MM_Balance
M_002175,2020-12-23T15:32:00,USR_004_Stock,USR_003_Stock,STK_001,1083,10102.42,MM_Balance
M_002175,2020-12-23T15:32:00,USR_003_Cash,USR_004_Cash,CASH,10940920.86,1.00,MM_Balance
M_002174,2020-12-23T15:46:00,USR_004_Stock,USR_003_Stock,STK_004,2247,1.27,MM_Balance
M_002174,2020-12-23T15:46:00,USR_003_Cash,USR_004_Cash,CASH,2853.69,1.00,MM_Balance
M_002176,2020-12-23T15:59:00,USR_003_Stock,USR_004_Stock,STK_002,1691,9.04,MM_Balance
M_002176,2020-12-23T15:59:00,USR_004_Cash,USR_003_Cash,CASH,15286.64,1.00,MM_Balance
EX_IN_002183,2020-12-24T09:08:19,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
EX_IN_002179,2020-12-24T09:17:32,USR_001_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
EX_IN_002180,2020-12-24T09:18:24,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
EX_IN_002178,2020-12-24T09:21:00,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
EX_IN_002184,2020-12-24T09:23:41,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
EX_IN_002182,2020-12-24T09:27:05,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
EX_IN_002185,2020-12-24T09:27:16,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
EX_IN_002181,2020-12-24T09:29:09,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,5630.13,1.00,External_Inflow
M_002186,2020-12-24T15:01:00,USR_003_Stock,USR_004_Stock,STK_001,1424,10183.42,MM_Balance
M_002186,2020-12-24T15:01:00,USR_004_Cash,USR_003_Cash,CASH,14501190.08,1.00,MM_Balance
M_002191,2020-12-24T15:04:00,USR_003_Stock,USR_004_Stock,STK_004,1452,1.31,MM_Balance
M_002191,2020-12-24T15:04:00,USR_004_Cash,USR_003_Cash,CASH,1902.12,1.00,MM_Balance
M_002187,2020-12-24T15:08:00,USR_004_Stock,USR_003_Stock,STK_002,2345,9.16,MM_Balance
M_002187,2020-12-24T15:08:00,USR_003_Cash,USR_004_Cash,CASH,21480.20,1.00,MM_Balance
M_002189,2020-12-24T15:14:00,USR_004_Stock,USR_003_Stock,STK_001,1198,10183.42,MM_Balance
M_002189,2020-12-24T15:14:00,USR_003_Cash,USR_004_Cash,CASH,12199737.16,1.00,MM_Balance
M_002188,2020-12-24T15:29:00,USR_004_Stock,USR_003_Stock,STK_004,1546,1.31,MM_Balance
M_002188,2020-12-24T15:29:00,USR_003_Cash,USR_004_Cash,CASH,2025.26,1.00,MM_Balance
M_002190,2020-12-24T15:45:00,USR_003_Stock,USR_004_Stock,STK_002,1037,9.16,MM_Balance
M_002190,2020-12-24T15:45:00,USR_004_Cash,USR_003_Cash,CASH,9498.92,1.00,MM_Balance
M_002193,2020-12-25T12:38:34,USR_010_Stock,USR_003_Stock,STK_005,333,1.41,Normal
M_002193,2020-12-25T12:38:34,USR_003_Cash,USR_010_Cash,CASH,469.53,1.00,Normal
M_002192,2020-12-25T13:03:01,USR_003_Stock,USR_006_Stock,STK_004,282,1.08,Normal
M_002192,2020-12-25T13:03:01,USR_006_Cash,USR_003_Cash,CASH,304.56,1.00,Normal
M_002197,2020-12-25T15:09:00,USR_004_Stock,USR_003_Stock,STK_001,1060,10259.45,MM_Balance
M_002197,2020-12-25T15:09:00,USR_003_Cash,USR_004_Cash,CASH,10875017.00,1.00,MM_Balance
M_002195,2020-12-25T15:18:00,USR_004_Stock,USR_003_Stock,STK_002,1622,9.25,MM_Balance
M_002195,2020-12-25T15:18:00,USR_003_Cash,USR_004_Cash,CASH,15003.50,1.00,MM_Balance
M_002198,2020-12-25T15:22:00,USR_003_Stock,USR_004_Stock,STK_002,2278,9.25,MM_Balance
M_002198,2020-12-25T15:22:00,USR_004_Cash,USR_003_Cash,CASH,21071.50,1.00,MM_Balance
M_002196,2020-12-25T15:43:00,USR_004_Stock,USR_003_Stock,STK_004,1924,1.25,MM_Balance
M_002196,2020-12-25T15:43:00,USR_003_Cash,USR_004_Cash,CASH,2405.00,1.00,MM_Balance
M_002194,2020-12-25T15:47:00,USR_003_Stock,USR_004_Stock,STK_001,1224,10259.45,MM_Balance
M_002194,2020-12-25T15:47:00,USR_004_Cash,USR_003_Cash,CASH,12557566.80,1.00,MM_Balance
